954441,822314,232367,23877.1,20437.4,5611.59,
954441,737193,142467,23877.1,17872.9,3184.88,
954441,668041,102724,23877.1,15880.2,2223.38,
954441,610750,80318.7,23877.1,14287.3,1707.81,
954441,562510,65936.8,23877.1,12984.8,1386.33,
